STOCK_NAME,STOCK_DATE,AMT
Сбербанк,28.11.2006,  16.855748
Сбербанк,29.11.2006,  17.020225
Сбербанк,30.11.2006,  16.908128
Сбербанк,01.12.2006,  16.888829
Сбербанк,02.12.2006,  16.884542
Сбербанк,03.12.2006,  16.880257
Сбербанк,04.12.2006,  16.903080
Сбербанк,05.12.2006,  16.957637
Сбербанк,06.12.2006,  17.855935
Сбербанк,07.12.2006,  18.470550
Сбербанк,08.12.2006,  19.046117
Сбербанк,09.12.2006,  19.041283
Сбербанк,10.12.2006,  19.036451
Сбербанк,11.12.2006,  19.361486
Сбербанк,12.12.2006,  19.632248
Сбербанк,13.12.2006,  19.998174
Сбербанк,14.12.2006,  20.278935
Сбербанк,15.12.2006,  20.145065
Сбербанк,16.12.2006,  20.139952
Сбербанк,17.12.2006,  20.134841
Сбербанк,18.12.2006,  20.888615
Сбербанк,19.12.2006,  20.600411
Сбербанк,20.12.2006,  21.160846
Сбербанк,21.12.2006,  21.235442
Сбербанк,22.12.2006,  21.013396
Сбербанк,23.12.2006,  21.008062
Сбербанк,24.12.2006,  21.002730
Сбербанк,25.12.2006,  20.838949
Сбербанк,26.12.2006,  20.809271
Сбербанк,27.12.2006,  21.760055
Сбербанк,28.12.2006,  23.009085
Сбербанк,29.12.2006,  23.652219
Сбербанк,30.12.2006,  23.646216
Сбербанк,31.12.2006,  23.640214
Сбербанк,01.01.2007,  23.634214
Сбербанк,02.01.2007,  23.621516
Сбербанк,03.01.2007,  23.608824
Сбербанк,04.01.2007,  23.596140
Сбербанк,05.01.2007,  23.583462
Сбербанк,06.01.2007,  23.570791
Сбербанк,07.01.2007,  23.558126
Сбербанк,08.01.2007,  23.545469
Сбербанк,09.01.2007,  21.319916
Сбербанк,10.01.2007,  21.071216
Сбербанк,11.01.2007,  22.143488
Сбербанк,12.01.2007,  22.080888
Сбербанк,13.01.2007,  22.069024
Сбербанк,14.01.2007,  22.057166
Сбербанк,15.01.2007,  22.795577
Сбербанк,16.01.2007,  24.092862
Сбербанк,17.01.2007,  23.482685
Сбербанк,18.01.2007,  22.926512
Сбербанк,19.01.2007,  22.949720
Сбербанк,20.01.2007,  22.937390
Сбербанк,21.01.2007,  22.925066
Сбербанк,22.01.2007,  23.500014
Сбербанк,23.01.2007,  23.260410
Сбербанк,24.01.2007,  23.128661
Сбербанк,25.01.2007,  23.749622
Сбербанк,26.01.2007,  23.404784
Сбербанк,27.01.2007,  23.392209
Сбербанк,28.01.2007,  23.379640
Сбербанк,29.01.2007,  22.220693
Сбербанк,30.01.2007,  21.628298
Сбербанк,31.01.2007,  22.040432
Сбербанк,01.02.2007,  23.349602
Сбербанк,02.02.2007,  23.123685
Сбербанк,03.02.2007,  23.114570
Сбербанк,04.02.2007,  23.105459
Сбербанк,05.02.2007,  22.853702
Сбербанк,06.02.2007,  22.971505
Сбербанк,07.02.2007,  22.861846
Сбербанк,08.02.2007,  22.513436
Сбербанк,09.02.2007,  22.491996
Сбербанк,10.02.2007,  22.483131
Сбербанк,11.02.2007,  22.474268
Сбербанк,12.02.2007,  22.250656
Сбербанк,13.02.2007,  22.782739
Сбербанк,14.02.2007,  23.052161
Сбербанк,15.02.2007,  23.504387
Сбербанк,16.02.2007,  23.120454
Сбербанк,17.02.2007,  23.111340
Сбербанк,18.02.2007,  23.102231
Сбербанк,19.02.2007,  23.091873
Сбербанк,20.02.2007,  23.120554
Сбербанк,21.02.2007,  23.211239
Сбербанк,22.02.2007,  24.252685
Сбербанк,23.02.2007,  24.243125
Сбербанк,24.02.2007,  24.233569
Сбербанк,25.02.2007,  24.224017
Сбербанк,26.02.2007,  24.725708
Сбербанк,27.02.2007,  23.705365
Сбербанк,28.02.2007,  24.121302
Сбербанк,01.03.2007,  22.779112
Сбербанк,02.03.2007,  22.747363
Сбербанк,03.03.2007,  22.743047
Сбербанк,04.03.2007,  22.738732
Сбербанк,05.03.2007,  22.797951
Сбербанк,06.03.2007,  22.991655
Сбербанк,07.03.2007,  22.738243
Сбербанк,08.03.2007,  22.733928
Сбербанк,09.03.2007,  23.028361
Сбербанк,10.03.2007,  23.023991
Сбербанк,11.03.2007,  23.019623
Сбербанк,12.03.2007,  22.822424
Сбербанк,13.03.2007,  22.886505
Сбербанк,14.03.2007,  22.384724
Сбербанк,15.03.2007,  22.405344
Сбербанк,16.03.2007,  22.370636
Сбербанк,17.03.2007,  22.366391
Сбербанк,18.03.2007,  22.362147
Сбербанк,19.03.2007,  22.639311
Сбербанк,20.03.2007,  22.408939
Сбербанк,21.03.2007,  22.424558
Сбербанк,22.03.2007,  23.331469
Сбербанк,23.03.2007,  23.466335
Сбербанк,24.03.2007,  23.461883
Сбербанк,25.03.2007,  23.457431
Сбербанк,26.03.2007,  23.371090
Сбербанк,27.03.2007,  23.061484
Сбербанк,28.03.2007,  22.970040
Сбербанк,29.03.2007,  23.139540
Сбербанк,30.03.2007,  22.936775
Сбербанк,31.03.2007,  22.932423
Сбербанк,01.04.2007,  22.928071
Сбербанк,02.04.2007,  22.878128
Сбербанк,03.04.2007,  22.931774
Сбербанк,04.04.2007,  23.088454
Сбербанк,05.04.2007,  23.498702
Сбербанк,06.04.2007,  24.033107
Сбербанк,07.04.2007,  24.028554
Сбербанк,08.04.2007,  24.024002
Сбербанк,09.04.2007,  24.749068
Сбербанк,10.04.2007,  24.732502
Сбербанк,11.04.2007,  24.829252
Сбербанк,12.04.2007,  24.485672
Сбербанк,13.04.2007,  25.373815
Сбербанк,14.04.2007,  25.369008
Сбербанк,15.04.2007,  25.364202
Сбербанк,16.04.2007,  25.433308
Сбербанк,17.04.2007,  25.379800
Сбербанк,18.04.2007,  24.830930
Сбербанк,19.04.2007,  24.702717
Сбербанк,20.04.2007,  25.254237
Сбербанк,21.04.2007,  25.249453
Сбербанк,22.04.2007,  25.244670
Сбербанк,23.04.2007,  25.246799
Сбербанк,24.04.2007,  25.074196
Сбербанк,25.04.2007,  25.322855
Сбербанк,26.04.2007,  25.237387
Сбербанк,27.04.2007,  24.613477
Сбербанк,28.04.2007,  25.104523
Сбербанк,29.04.2007,  25.099767
Сбербанк,30.04.2007,  25.095012
Сбербанк,01.05.2007,  25.090258
Сбербанк,02.05.2007,  25.331591
Сбербанк,03.05.2007,  25.227914
Сбербанк,04.05.2007,  25.333646
Сбербанк,05.05.2007,  25.328514
Сбербанк,06.05.2007,  25.323383
Сбербанк,07.05.2007,  25.337947
Сбербанк,08.05.2007,  25.369485
Сбербанк,09.05.2007,  25.364346
Сбербанк,10.05.2007,  25.340019
Сбербанк,11.05.2007,  24.569681
Сбербанк,12.05.2007,  24.647182
Сбербанк,13.05.2007,  24.642189
Сбербанк,14.05.2007,  24.554572
Сбербанк,15.05.2007,  24.079837
Сбербанк,16.05.2007,  24.196986
Сбербанк,17.05.2007,  24.033109
Сбербанк,18.05.2007,  24.274437
Сбербанк,19.05.2007,  24.269520
Сбербанк,20.05.2007,  24.264604
Сбербанк,21.05.2007,  24.178661
Сбербанк,22.05.2007,  23.848716
Сбербанк,23.05.2007,  22.994518
Сбербанк,24.05.2007,  22.519723
Сбербанк,25.05.2007,  22.975359
Сбербанк,26.05.2007,  22.970705
Сбербанк,27.05.2007,  22.966052
Сбербанк,28.05.2007,  22.700699
Сбербанк,29.05.2007,  21.980546
Сбербанк,30.05.2007,  21.609784
Сбербанк,31.05.2007,  22.564009
Сбербанк,01.06.2007,  23.370398
Сбербанк,02.06.2007,  23.363033
Сбербанк,03.06.2007,  23.355671
Сбербанк,04.06.2007,  23.667483
Сбербанк,05.06.2007,  23.905947
Сбербанк,06.06.2007,  23.652815
Сбербанк,07.06.2007,  23.545036
Сбербанк,08.06.2007,  23.049171
Сбербанк,09.06.2007,  23.197563
Сбербанк,10.06.2007,  23.190253
Сбербанк,11.06.2007,  23.182945
Сбербанк,12.06.2007,  23.175639
Сбербанк,13.06.2007,  23.419764
Сбербанк,14.06.2007,  24.278277
Сбербанк,15.06.2007,  24.172761
Сбербанк,16.06.2007,  24.165143
Сбербанк,17.06.2007,  24.157528
Сбербанк,18.06.2007,  24.235467
Сбербанк,19.06.2007,  24.110258
Сбербанк,20.06.2007,  24.635468
Сбербанк,21.06.2007,  24.249193
Сбербанк,22.06.2007,  24.290376
Сбербанк,23.06.2007,  24.282722
Сбербанк,24.06.2007,  24.275070
Сбербанк,25.06.2007,  24.335711
Сбербанк,26.06.2007,  24.381682
Сбербанк,27.06.2007,  24.122459
Сбербанк,28.06.2007,  24.390440
Сбербанк,29.06.2007,  24.363482
Сбербанк,30.06.2007,  24.355804
Сбербанк,01.07.2007,  24.348129
Сбербанк,02.07.2007,  24.433834
Сбербанк,03.07.2007,  24.426511
Сбербанк,04.07.2007,  24.420426
Сбербанк,05.07.2007,  24.620047
Сбербанк,06.07.2007,  24.649358
Сбербанк,07.07.2007,  24.642471
Сбербанк,08.07.2007,  24.635586
Сбербанк,09.07.2007,  25.017600
Сбербанк,10.07.2007,  25.058932
Сбербанк,11.07.2007,  25.282777
Сбербанк,12.07.2007,  25.894574
Сбербанк,13.07.2007,  25.863078
Сбербанк,14.07.2007,  25.855852
Сбербанк,15.07.2007,  25.848628
Сбербанк,16.07.2007,  25.889889
Сбербанк,17.07.2007,  25.931125
Сбербанк,18.07.2007,  25.923880
Сбербанк,19.07.2007,  25.916637
Сбербанк,20.07.2007,  26.442113
Сбербанк,21.07.2007,  26.434725
Сбербанк,22.07.2007,  26.427339
Сбербанк,23.07.2007,  27.097390
Сбербанк,24.07.2007,  26.492392
Сбербанк,25.07.2007,  26.509171
Сбербанк,26.07.2007,  25.184291
Сбербанк,27.07.2007,  24.749498
Сбербанк,28.07.2007,  24.742583
Сбербанк,29.07.2007,  24.735670
Сбербанк,30.07.2007,  24.629757
Сбербанк,31.07.2007,  25.467778
Сбербанк,01.08.2007,  24.517050
Сбербанк,02.08.2007,  24.687680
Сбербанк,03.08.2007,  24.682137
Сбербанк,04.08.2007,  24.681421
Сбербанк,05.08.2007,  24.680705
Сбербанк,06.08.2007,  24.260129
Сбербанк,07.08.2007,  24.285967
Сбербанк,08.08.2007,  24.804024
Сбербанк,09.08.2007,  24.023979
Сбербанк,10.08.2007,  23.053375
Сбербанк,11.08.2007,  23.052706
Сбербанк,12.08.2007,  23.052037
Сбербанк,13.08.2007,  23.495267
Сбербанк,14.08.2007,  23.364314
Сбербанк,15.08.2007,  22.796733
Сбербанк,16.08.2007,  21.833571
Сбербанк,17.08.2007,  22.867776
Сбербанк,18.08.2007,  22.867113
Сбербанк,19.08.2007,  22.866449
Сбербанк,20.08.2007,  22.477453
Сбербанк,21.08.2007,  22.045065
Сбербанк,22.08.2007,  22.575035
Сбербанк,23.08.2007,  22.735970
Сбербанк,24.08.2007,  22.624371
Сбербанк,25.08.2007,  22.623715
Сбербанк,26.08.2007,  22.623058
Сбербанк,27.08.2007,  22.935898
Сбербанк,28.08.2007,  22.764020
Сбербанк,29.08.2007,  22.652437
Сбербанк,30.08.2007,  22.738586
Сбербанк,31.08.2007,  23.482997
Сбербанк,01.09.2007,  23.482316
Сбербанк,02.09.2007,  23.476157
Сбербанк,03.09.2007,  23.617004
Сбербанк,04.09.2007,  23.418069
Сбербанк,05.09.2007,  22.882028
Сбербанк,06.09.2007,  23.239635
Сбербанк,07.09.2007,  22.677437
Сбербанк,08.09.2007,  22.671490
Сбербанк,09.09.2007,  22.665544
Сбербанк,10.09.2007,  22.633139
Сбербанк,11.09.2007,  22.826806
Сбербанк,12.09.2007,  22.647715
Сбербанк,13.09.2007,  23.153739
Сбербанк,14.09.2007,  23.092399
Сбербанк,15.09.2007,  23.086343
Сбербанк,16.09.2007,  23.080288
Сбербанк,17.09.2007,  22.778904
Сбербанк,18.09.2007,  23.380240
Сбербанк,19.09.2007,  24.902784
Сбербанк,20.09.2007,  24.543574
Сбербанк,21.09.2007,  24.424406
Сбербанк,22.09.2007,  24.418000
Сбербанк,23.09.2007,  24.411596
Сбербанк,24.09.2007,  24.409987
Сбербанк,25.09.2007,  23.620083
Сбербанк,26.09.2007,  24.167226
Сбербанк,27.09.2007,  24.462630
Сбербанк,28.09.2007,  24.779424
Сбербанк,29.09.2007,  24.772925
Сбербанк,30.09.2007,  24.766428
Сбербанк,01.10.2007,  24.157082
Сбербанк,02.10.2007,  25.079294
Сбербанк,03.10.2007,  24.688556
Сбербанк,04.10.2007,  24.040263
Сбербанк,05.10.2007,  24.421547
Сбербанк,06.10.2007,  24.408736
Сбербанк,07.10.2007,  24.395931
Сбербанк,08.10.2007,  24.745424
Сбербанк,09.10.2007,  25.180304
Сбербанк,10.10.2007,  25.174237
Сбербанк,11.10.2007,  25.653637
Сбербанк,12.10.2007,  25.806674
Сбербанк,13.10.2007,  25.793136
Сбербанк,14.10.2007,  25.779605
Сбербанк,15.10.2007,  26.098546
Сбербанк,16.10.2007,  25.918709
Сбербанк,17.10.2007,  25.724820
Сбербанк,18.10.2007,  25.310623
Сбербанк,19.10.2007,  25.453750
Сбербанк,20.10.2007,  25.440397
Сбербанк,21.10.2007,  25.427051
Сбербанк,22.10.2007,  24.961796
Сбербанк,23.10.2007,  25.223019
Сбербанк,24.10.2007,  24.959249
Сбербанк,25.10.2007,  25.253257
Сбербанк,26.10.2007,  25.440702
Сбербанк,27.10.2007,  25.427356
Сбербанк,28.10.2007,  25.414016
Сбербанк,29.10.2007,  25.094226
Сбербанк,30.10.2007,  24.574492
Сбербанк,31.10.2007,  25.074968
Сбербанк,01.11.2007,  25.014740
Сбербанк,02.11.2007,  24.936321
Сбербанк,03.11.2007,  24.926161
Сбербанк,04.11.2007,  24.916006
Сбербанк,05.11.2007,  24.905855
Сбербанк,06.11.2007,  25.062478
Сбербанк,07.11.2007,  25.024092
Сбербанк,08.11.2007,  25.088999
Сбербанк,09.11.2007,  24.691687
Сбербанк,10.11.2007,  24.681627
Сбербанк,11.11.2007,  24.671572
Сбербанк,12.11.2007,  24.837255
Сбербанк,13.11.2007,  24.628051
Сбербанк,14.11.2007,  24.678889
Сбербанк,15.11.2007,  24.598626
Сбербанк,16.11.2007,  24.235367
Сбербанк,17.11.2007,  24.225493
Сбербанк,18.11.2007,  24.215623
Сбербанк,19.11.2007,  23.890334
Сбербанк,20.11.2007,  23.717115
Сбербанк,21.11.2007,  23.182177
Сбербанк,22.11.2007,  22.720012
Сбербанк,23.11.2007,  23.153960
Сбербанк,24.11.2007,  23.144527
Сбербанк,25.11.2007,  23.135098
Сбербанк,26.11.2007,  23.645219
Сбербанк,27.11.2007,  23.323519
Сбербанк,28.11.2007,  23.544479
Сбербанк,29.11.2007,  23.816449
Сбербанк,30.11.2007,  24.130062
Сбербанк,01.12.2007,  24.120231
Сбербанк,02.12.2007,  24.111490
Сбербанк,03.12.2007,  24.116692
Сбербанк,04.12.2007,  23.917504
Сбербанк,05.12.2007,  24.210656
Сбербанк,06.12.2007,  24.134577
Сбербанк,07.12.2007,  24.313752
Сбербанк,08.12.2007,  24.304941
Сбербанк,09.12.2007,  24.296132
Сбербанк,10.12.2007,  24.794858
Сбербанк,11.12.2007,  25.066187
Сбербанк,12.12.2007,  25.114999
Сбербанк,13.12.2007,  24.538728
Сбербанк,14.12.2007,  24.228998
Сбербанк,15.12.2007,  24.220217
Сбербанк,16.12.2007,  24.211439
Сбербанк,17.12.2007,  23.943763
Сбербанк,18.12.2007,  24.364892
Сбербанк,19.12.2007,  24.374541
Сбербанк,20.12.2007,  24.469618
Сбербанк,21.12.2007,  24.396118
Сбербанк,22.12.2007,  24.387277
Сбербанк,23.12.2007,  24.378439
Сбербанк,24.12.2007,  24.295819
Сбербанк,25.12.2007,  23.902092
Сбербанк,26.12.2007,  23.874997
Сбербанк,27.12.2007,  23.907803
Сбербанк,28.12.2007,  23.484702
Сбербанк,29.12.2007,  23.476191
Сбербанк,30.12.2007,  23.467684
Сбербанк,31.12.2007,  23.459179
Сбербанк,01.01.2008,  23.450677
Сбербанк,02.01.2008,  23.433408
